dots,a,data
3053,1788,1.0000096099572295
3054,2122,1.0000092906407776
3055,2231,1.000009598201034
3056,1773,1.00000899126682
3057,1268,1.0000095216366767
3058,1124,1.0000093442441547
3059,1731,1.0000094774905142
3060,934,1.0000092491026538
3061,2157,1.0000095512452256
3062,2156,1.0000091588097264
3063,1900,1.0000089388103723
3064,1939,1.0000089305900108
3065,912,1.0000095180935598
3066,1796,1.0000090040150356
3067,1940,1.0000094269452509
3068,1879,1.0000088842650785
3069,1781,1.0000088767577064
3070,2241,1.0000095302731336
3071,1898,1.0000088374861187
3072,1273,1.000009495951178
3073,1173,1.000008866984142
3074,1274,1.000008948346695
3075,1177,1.0000088352307235
3076,1899,1.0000088537952045
3077,941,1.0000094283824685
3078,1784,1.0000092334373019
3079,1142,1.000009367887827
3080,1131,1.0000088240729155
3081,1739,1.0000093479709067
3082,2250,1.0000091771362485
3083,1140,1.0000088025324467
3084,1193,1.0000095493789636
3085,2173,1.0000093119061204
3086,1893,1.000008784247212
3087,1340,1.0000093078732888
3088,1206,1.000009146388561
3089,1297,1.0000087713944192
3090,854,1.000009061827036
3091,1893,1.0000087475273536
3092,2186,1.0000089730341633
3093,944,1.0000094169747342
3094,1957,1.0000087282126306
3095,2182,1.0000092948334511
3096,1979,1.0000094680691403
3097,1182,1.0000087070080899
3098,1800,1.0000089061019297
3099,1922,1.0000087015286785
3100,1301,1.000008690409825
3101,1202,1.0000086863643514
3102,1180,1.000009052601065
3103,1176,1.0000092097843962
3104,2434,1.000009204127017
3105,1741,1.0000087745633546
3106,2240,1.00000885117504
3107,1147,1.0000091649982805
3108,1921,1.0000086554274106
3109,1181,1.0000086324868913
3110,1122,1.0000089936704624
3111,1808,1.0000086174957648
3112,1118,1.0000090080933148
3113,1123,1.0000092050760065
3114,1184,1.0000088192811842
3115,1203,1.0000093309099702
3116,1926,1.0000089143103035
3117,1205,1.0000085759108552
3118,912,1.0000087760128242
3119,921,1.000009131732585
3120,926,1.0000087760405514
3121,1317,1.0000085660576483
3122,1927,1.0000085435766357
3123,1928,1.0000085364995186
3124,1147,1.0000085534761922
3125,1283,1.0000090983371293
3126,2212,1.0000087431975044
3127,2204,1.0000090830349633
3128,1934,1.0000088928050375
3129,1973,1.0000090904627799
3130,1836,1.0000086942490458
3131,917,1.0000091076714468
3132,1214,1.000008847520125
3133,1191,1.00000900586422
3134,2260,1.0000086855315056
3135,1301,1.0000091529752813
3136,2210,1.0000086550815985
3137,1317,1.0000084657004322
3138,1192,1.000008809301889
3139,1297,1.0000084608116364
3140,1914,1.0000087863373681
3141,1298,1.000008447469631
3142,876,1.0000087714026986
3143,951,1.0000090439519915
3144,1918,1.0000087656430698
3145,933,1.0000089567119235
3146,2216,1.0000087526368258
3147,2192,1.0000089470068032
3148,1943,1.0000083983908035
3149,1202,1.0000083944359863
3150,872,1.000008722368227
3151,1828,1.0000083812508618
3152,1986,1.0000086236393135
3153,1303,1.0000083671146014
3154,2230,1.0000085599747424
3155,2198,1.0000088892568617
3156,1303,1.000009003287392
3157,1208,1.0000083401621798
3158,874,1.000008552167243
3159,1306,1.0000083290439794
3160,1162,1.0000086549561282
3161,1222,1.0000083160012478
3162,874,1.000008828973032
3163,1203,1.0000088093226829
3164,1962,1.0000086275968194
3165,2002,1.0000088573537784
3166,1224,1.0000084843442731
3167,1957,1.0000082782827653
3168,1214,1.0000086267117851
3169,2206,1.0000089302161244
3170,936,1.0000084574548456
3171,1871,1.0000089722208294
3172,2234,1.0000085755724293
3173,2008,1.0000083966298527
3174,2027,1.0000089320605567
3175,1339,1.0000088639548843
3176,1963,1.0000082420291572
3177,1949,1.000008771711726
3178,2004,1.0000084907394677
3179,2249,1.0000089875211027
3180,1303,1.0000088320462213
3181,2215,1.0000087489637641
3182,1968,1.0000085332672042
3183,2008,1.0000087396469195
3184,2294,1.0000085711601683
3185,1389,1.0000088115468049
3186,1969,1.0000083215149598
3187,1182,1.0000087103736948
3188,2254,1.000008365843704
3189,857,1.0000087790271666
3190,1244,1.000008468325632
3191,1978,1.0000081540797396
3192,1234,1.0000084765369575
3193,882,1.0000082750029762
3194,1220,1.000007867880134
3195,883,1.0000082611111718
3196,1973,1.0000081211388208
3197,885,1.000008247051579
3198,1978,1.0000085917429662
3199,1343,1.000008103800614
3200,2254,1.0000082896638798
3201,1238,1.0000080913082048
3202,2317,1.0000082174259763
3203,1183,1.0000086063214007
3204,1798,1.0000083995087263
3205,1809,1.000008616566015
3206,1184,1.0000083092034042
3207,938,1.0000086624621527
3208,2030,1.0000084346521396
3209,1397,1.000008648376755
3210,974,1.000008300640282
3211,1854,1.0000086506100547
3212,2054,1.000008380310718
3213,941,1.0000086168516704
3214,2034,1.0000083440045078
3215,898,1.0000081345432108
3216,890,1.0000083847949275
3217,2029,1.000008626501476
3218,2262,1.0000083756374574
3219,1333,1.0000084219431697
3220,1161,1.0000086048237884
3221,1329,1.0000085974230317
3222,1870,1.0000082907672962
3223,1323,1.0000083961656272
3224,1902,1.00000827712962
3225,1222,1.0000086739966605
3226,1968,1.0000082651195903
3227,2284,1.000008531517615
3228,1226,1.0000082623592157
3229,1247,1.0000086048593326
3230,1236,1.0000081294838332
3231,1334,1.000008533531263
3232,1866,1.000008364618618
3233,1200,1.0000085165342696
3234,1366,1.0000081491079156
3235,2278,1.0000084319010818
3236,1238,1.000008202687408
3237,1360,1.0000084201435484
3238,1896,1.000008123715223
3239,1330,1.0000084633576958
3240,1162,1.000008431007841
3241,2003,1.0000078750672086
3242,2346,1.0000081889466557
3243,1340,1.0000083844048862
3244,1979,1.0000085030877723
3245,1901,1.000008439872614
3246,1342,1.0000080754982361
3247,1822,1.0000084884888878
3248,2047,1.0000084699435936
3249,2351,1.0000079571504445
3250,2006,1.0000081268332386
3251,2358,1.0000085461162862
3252,1994,1.0000081359048156
3253,987,1.0000083194597513
3254,1334,1.0000081225420552
3255,1247,1.0000084283447261
3256,1346,1.0000080157891167
3257,1238,1.0000083233553276
3258,2294,1.000008140132574
3259,882,1.0000084599151904
3260,1366,1.0000079909918362
3261,1922,1.0000083227662155
3262,898,1.000008114502381
3263,2518,1.0000084397126268
3264,910,1.0000081014818567
3265,2014,1.0000084050420353
3266,1368,1.000008065210891
3267,1378,1.0000082845771774
3268,2311,1.0000082528765324
3269,1843,1.0000084392150077
3270,2068,1.0000081298970023
3271,1844,1.0000082933732406
3272,2062,1.000008049691465
3273,1253,1.000008325115756
3274,2004,1.0000079327908682
3275,1199,1.0000078746768146
3276,1343,1.000008333834622
3277,2025,1.0000082445628538
3278,1440,1.0000081260907627
3279,1213,1.0000082390121612
3280,2034,1.000008003101465
3281,2098,1.000008252953882
3282,886,1.0000080126795077
3283,2286,1.0000081620319885
3284,1386,1.0000078745366854
3285,1381,1.0000083400284767
3286,2080,1.0000079785932166
3287,1207,1.0000082465332478
3288,2039,1.00000831400984
3289,2074,1.0000081764596604
3290,2082,1.000008122736376
3291,1451,1.0000083691093284
3292,1434,1.0000079016219563
3293,1353,1.0000082074239094
3294,2020,1.000007817150866
3295,2036,1.0000077635140485
3296,1930,1.0000078046279834
3297,2024,1.0000082326523536
3298,1932,1.0000077982685551
3299,2040,1.000007739409515
3300,1259,1.000008213719447
3301,2089,1.0000077265964515
3302,2116,1.0000080606556165
3303,2078,1.0000081010585657
3304,2042,1.000007964939469
3305,1394,1.0000080882391704
3306,1226,1.0000078196028086
3307,1263,1.0000076936338331
3308,1386,1.000007741510484
3309,1279,1.0000081611749396
3310,1283,1.0000081148796347
3311,1228,1.0000080560655358
3312,1190,1.0000079963698871
3313,1368,1.0000080433427223
3314,1224,1.0000077089481874
3315,1871,1.0000081033715524
3316,2099,1.0000076484947296
3317,1376,1.000008017500624
3318,2056,1.0000077575633242
3319,1015,1.0000081275608435
3320,1219,1.0000076243952696
3321,2054,1.0000081018082747
3322,1268,1.0000078069335647
3323,1220,1.0000076074083042
3324,1270,1.000007745772288
3325,2056,1.0000075949155145
3326,1953,1.0000080874314654
3327,1930,1.000008033973923
3328,1406,1.0000078231677956
3329,1405,1.0000080251442742
3330,1286,1.0000076899855412
3331,2108,1.000007562734304
3332,1231,1.0000080763932524
3333,1198,1.0000082003809507
3334,2110,1.0000078698062718
3335,1233,1.000008014662212
3336,1267,1.0000075419692813
3337,1954,1.0000079806096882
3338,987,1.0000074792402525
3339,1409,1.0000080112795318
3340,986,1.0000076707165568
3341,1276,1.0000075062287523
3342,2102,1.000008232340611
3343,2354,1.0000079963385766
3344,2410,1.000007664256445
3345,1386,1.0000080756638363
3346,1297,1.000007486930927
3347,939,1.0000079673694988
3348,979,1.0000081275927701
3349,1272,1.0000074698904953
3350,1406,1.000007632885368
3351,1237,1.0000078564189216
3352,2426,1.000007643007875
3353,982,1.0000078966273094
3354,2074,1.0000076350602043
3355,2363,1.0000078709405538
3356,1966,1.0000075044831942
3357,2072,1.0000074231346712
3358,2124,1.0000076500313877
3359,2077,1.000007414362184
3360,937,1.0000079242589512
3361,982,1.000007853069529
3362,1303,1.0000073975640111
3363,1393,1.0000076794504371
3364,1970,1.0000074615852377
3365,2077,1.0000073800637155
3366,1286,1.0000075163172255
3367,1028,1.0000078668636252
3368,2130,1.0000075905297605
3369,2381,1.000007881481844
3370,2064,1.0000076684301933
3371,2065,1.000007348990833
3372,2134,1.000007540796715
3373,2371,1.0000077805588965
3374,1416,1.0000075082879774
3375,2092,1.0000078340634562
3376,998,1.0000074964916759
3377,1292,1.0000077550698339
3378,1951,1.0000078055893278
3379,1471,1.000007855907973
3380,2139,1.0000073224335093
3381,988,1.0000077393643316
3382,2446,1.0000074825569383
3383,945,1.0000077797237827
3384,1249,1.0000078565164483
3385,788,1.000007835158771
3386,2100,1.0000074713017029
3387,1033,1.000007752606862
3388,2441,1.0000078023767935
3389,1478,1.0000076492881782
3390,1294,1.000007434089131
3391,1001,1.000007737725156
3392,946,1.0000074290401353
3393,1961,1.000007668338429
3394,2456,1.0000075356295248
3395,992,1.0000077633731908
3396,2099,1.0000072445307677
3397,1990,1.0000076048531203
3398,1962,1.0000074581095735
3399,1291,1.0000072282705124
3400,2139,1.0000077050609568
3401,1428,1.0000072179138109
3402,2396,1.0000073768988171
3403,1010,1.0000076149857737
3404,2101,1.0000072005691354
3405,1976,1.000007195028484
3406,1320,1.0000073618224927
3407,1412,1.0000075911081134
3408,1438,1.0000074022510446
3409,2505,1.0000078499800025
3410,1428,1.0000073789295902
3411,1432,1.0000071651857312
3412,2106,1.000007330909203
3413,1430,1.0000075253634804
3414,2116,1.0000073196719068
3415,2416,1.0000076234858224
3416,1982,1.0000074463282818
3417,1432,1.000007503868834
3418,2166,1.000007356374021
3419,1306,1.000007124228544
3420,1299,1.0000078008553286
3421,1929,1.0000074987426226
3422,2476,1.0000072956383728
3423,1420,1.0000074734591293
3424,1267,1.0000076306168244
3425,1922,1.0000076189958085
3426,1311,1.0000076687977666
3427,1420,1.0000074516909667
3428,1310,1.0000073822507436
3429,2432,1.000007578681699
3430,2416,1.0000072363464747
3431,1041,1.0000075269545514
3432,2419,1.0000075718533437
3433,2128,1.0000075266781168
3434,2420,1.000007217341677
3435,949,1.0000077156758878
3436,2173,1.0000075755613274
3437,1312,1.0000074622328012
3438,1316,1.0000073346677392
3439,1333,1.0000075109159423
3440,2489,1.0000076021534607
3441,1411,1.0000075370100103
3442,1930,1.0000073160166547
3443,1266,1.0000075847082608
3444,1009,1.000007547851909
3445,2423,1.0000074622667692
3446,1333,1.000007375668689
3447,2114,1.0000073698471597
3448,1275,1.0000069962581628
3449,2176,1.0000075246474691
3450,1027,1.0000076296515252
3451,2182,1.0000074824134038
3452,1335,1.0000073432631165
3453,788,1.000007549806188
3454,2444,1.0000071396845287
3455,2133,1.0000074114525086
3456,1010,1.0000076007885284
3457,2122,1.000007316726701
3458,1266,1.0000072898497614
3459,1267,1.0000074548032856
3460,1518,1.0000072212656295
3461,1453,1.0000069384329187
3462,2194,1.0000071554347238
3463,1057,1.0000073939062146
3464,2147,1.0000069231923476
3465,2014,1.000007621690412
3466,1323,1.0000069134438667
3467,1052,1.0000073558661104
3468,2143,1.0000069027939733
3469,2047,1.0000074278861575
3470,2444,1.0000070582309117
3471,2534,1.0000074054659764
3472,1342,1.0000070843464308
3473,2446,1.0000073511912428
3474,1343,1.0000068746418516
3475,2133,1.000007320596475
3476,1949,1.0000074673530968
3477,1278,1.0000075611528827
3478,2544,1.000007193744451
3479,1357,1.0000073669793579
3480,1321,1.0000073938080793
3481,1324,1.0000072918658054
3482,2204,1.000007059977818
3483,2159,1.0000074777653534
3484,2521,1.000007426754001
3485,1281,1.0000073214503085
3486,2015,1.0000073375456777
3487,1348,1.0000072604625831
3488,2206,1.0000070104678367
3489,2206,1.0000073173063069
3490,2552,1.0000071314702552
3491,2028,1.0000072941872211
3492,2026,1.000007087932832
3493,1060,1.0000072320976754
3494,2030,1.0000069828013542
3495,2051,1.0000072891158753
3496,2167,1.0000073099913345
3497,1285,1.0000072627324204
3498,2168,1.000006972793301
3499,2561,1.0000073278974038
3500,1466,1.0000069523150663
3501,2050,1.0000073119930615
3502,1338,1.0000069245582794
3503,2204,1.0000072298469307
3504,970,1.0000070670639027
3505,1289,1.00000734709304
3506,2150,1.00000694204633
3507,1333,1.0000072557533874
3508,2483,1.0000072253663623
3509,1451,1.0000072186006272
3510,1298,1.0000069205231257
3511,1335,1.000007233466952
3512,1482,1.0000069113465855
3513,1475,1.0000071557712151
3514,2172,1.0000069775000746
3515,2064,1.0000071966288095
3516,2063,1.0000066979479154
3517,1040,1.0000071339384005
3518,2225,1.0000073438569692
3519,2488,1.0000071720331205
3520,1459,1.0000071871574538
3521,2231,1.0000071673975466
3522,2183,1.000007260067367
3523,2539,1.0000072621053706
3524,2482,1.0000069296443932
3525,2554,1.0000071472877214
3526,1336,1.0000069272183996
3527,2159,1.000007136801719
3528,1342,1.0000069168481864
3529,1347,1.0000071029889572
3530,2234,1.0000069399328844
3531,1993,1.0000071161684003
3532,2234,1.000006822675337
3533,2461,1.0000070562365775
3534,2168,1.0000068072363553
3535,1306,1.0000071218566324
3536,2230,1.0000068034281142
3537,2051,1.0000070858636128
3538,2186,1.0000068696506204
3539,1047,1.0000070755071129
3540,2591,1.0000071450650665
3541,1454,1.0000070747335315
3542,1356,1.000006792925764
3543,1301,1.000007161587206
3544,2162,1.0000068398240545
3545,2497,1.0000070401270025
3546,1490,1.0000067632200151
3547,1040,1.0000070103090615
3548,1486,1.0000067530636192
3549,1037,1.0000070819154856
3550,2063,1.0000070288013734
3551,1317,1.0000070259386895
3552,1561,1.0000071463574483
3553,993,1.0000070517225355
3554,2240,1.0000067205282215
3555,1379,1.0000070678339974
3556,2062,1.0000067169169036
3557,2517,1.0000069979109139
3558,2087,1.0000070391782119
3559,2506,1.0000069869001795
3560,1379,1.0000070865973358
3561,2518,1.0000068845203691
3562,2254,1.000006704224125
3563,2203,1.0000069347260838
3564,1042,1.0000071949060403
3565,2187,1.000006951213831
3566,2184,1.000006773328809
3567,1478,1.0000068575611016
3568,1366,1.0000068432313598
3569,1357,1.000006959279828
3570,1366,1.000006662383808
3571,2584,1.0000065766153918
3572,1477,1.0000069259144873
3573,1055,1.000006828965578
3574,2254,1.0000066497931284
3575,2216,1.0000069506588858
3576,2210,1.0000067162087338
3577,2075,1.0000070277950845
3578,965,1.0000069596253087
3579,1058,1.00000702410404
3580,1389,1.0000069579692985
3581,2257,1.0000068838658618
3582,2596,1.000006727888507
3583,1058,1.0000068739449899
3584,2078,1.0000067180019003
3585,2222,1.0000069820851556
3586,2104,1.0000065949313737
3587,2099,1.0000068780625326
3588,2213,1.0000069997220111
3589,2086,1.0000068882520088
3590,1096,1.0000070748357273
3591,1487,1.0000068560985198
3592,1565,1.0000068390909986
3593,2028,1.0000068496989405
3594,2084,1.0000065663672204
3595,2106,1.000006855225407
3596,2230,1.0000065566247862
3597,1391,1.0000068298374394
3598,2602,1.0000066500127196
3599,2091,1.0000068078148927
3600,1318,1.0000066967076993
3601,2112,1.0000068142156613
3602,2547,1.0000067162152164
3603,2108,1.0000068044311081
3604,1510,1.0000065219547465
3605,2228,1.0000069524503468
3606,1394,1.0000065124678237
3607,1479,1.0000067852076613
3608,2634,1.0000066192218107
3609,2552,1.0000067908650083
3610,998,1.0000065983154303
3611,2278,1.000006774403251
3612,2539,1.0000068079757736
3613,1497,1.0000067569086082
3614,1374,1.0000064781234779
3615,2029,1.0000068515020415
3616,1010,1.0000065703372774
3617,1515,1.0000067304569231
3618,2236,1.0000065322153189
3619,2133,1.0000067302199005
3620,1499,1.0000067463261304
3621,1331,1.0000067693151207
3622,2284,1.0000064572145697
3623,2127,1.000006711830414
3624,1330,1.0000065961265023
3625,1341,1.0000067454913457
3626,1502,1.00000682362756
3627,1520,1.0000066866898567
3628,2249,1.0000068151904564
3629,2287,1.000006691139019
3630,1521,1.00000686285874
3631,2301,1.000006728463819
3632,2143,1.0000066929044056
3633,2216,1.0000066884484644
3634,1073,1.0000067152876748
3635,2287,1.0000066634323186
3636,2099,1.0000068339800556
3637,2134,1.000006765071852
3638,2306,1.0000065324589837
3639,2246,1.000006777150384
3640,1346,1.0000064832101385
3641,1065,1.000006680698433
3642,2567,1.0000066779371797
3643,1384,1.000006796364453
3644,1510,1.0000063689830772
3645,1076,1.0000067719992107
3646,2260,1.0000063596773006
3647,2150,1.0000066184845484
3648,1354,1.0000068717726363
3649,1067,1.000006620085278
3650,2566,1.000006440619542
3651,2236,1.0000068920412435
3652,1394,1.0000064376702142
3653,1412,1.000006620413189
3654,1510,1.0000063265976067
3655,1594,1.000006596925377
3656,2646,1.0000064199547587
3657,2245,1.0000067179746337
3658,2112,1.000006465670648
3659,2126,1.0000065664160769
3660,1027,1.0000066702889039
3661,2148,1.0000065727145222
3662,1344,1.0000064324587823
3663,2125,1.0000066408274066
3664,2650,1.0000063837067277
3665,1394,1.0000065535002765
3666,1084,1.0000063779422492
3667,1394,1.0000065442816948
3668,1014,1.0000063682880533
3669,1319,1.0000066854563807
3670,1521,1.0000065741499582
3671,1358,1.0000065489736898
3672,2309,1.0000066722321401
3673,2253,1.000006505782871
3674,2249,1.000006638296547
3675,2122,1.0000066540633574
3676,2599,1.000006555406022
3677,1420,1.000006488277974
3678,1397,1.000006740576113
3679,2133,1.000006542182902
3680,2654,1.0000063177146634
3681,2353,1.0000066337869473
3682,1348,1.0000063669600834
3683,2593,1.000006576820607
3684,1406,1.0000063071168264
3685,2324,1.0000066332613073
3686,2596,1.0000062989021188
3687,2165,1.0000065089186543
3688,2130,1.0000063403545656
3689,2262,1.0000064593343998
3690,1621,1.0000065648916336
3691,1091,1.0000065404371856
3692,1017,1.000006567783194
3693,2143,1.0000064391899952
3694,2284,1.000006179926707
3695,2344,1.0000066000377084
3696,2699,1.0000064824213004
3697,2599,1.0000064636460408
3698,2294,1.0000063052659554
3699,1549,1.0000065882617777
3700,2266,1.0000062397295484
3701,1533,1.0000063607634044
3702,1564,1.0000062880035747
3703,2271,1.0000063972509254
3704,2141,1.0000064349128437
3705,1093,1.0000068330271215
3706,2290,1.0000062162746455
3707,1532,1.00000638020682
3708,1097,1.0000064178984098
3709,2178,1.000006456551548
3710,1037,1.0000065376191627
3711,2174,1.0000063199795932
3712,1026,1.000006206612734
3713,2180,1.000006311116051
3714,1539,1.0000065341879427
3715,1364,1.0000060518950395
3716,1621,1.0000064589858655
3717,1423,1.0000065034726262
3718,1082,1.000006602932773
3719,2591,1.0000064242780526
3720,2594,1.000006527218335
3721,2284,1.0000064209492092
3722,2280,1.0000061852245843
3723,2624,1.0000064415203445
3724,2313,1.0000064573477239
3725,2623,1.0000063454138224
3726,2152,1.000006186123697
3727,2187,1.0000063366485743
3728,2591,1.000006385558515
3729,2302,1.000006311524348
3730,2302,1.0000061708243482
3731,1091,1.0000064427549442
3732,2315,1.000006338413151
3733,2693,1.0000063710945737
3734,2308,1.0000062403583507
3735,2692,1.00000630694391
3736,2309,1.0000059735097986
3737,2203,1.0000062767624256
3738,1426,1.000006223626126
3739,2312,1.0000059614850494
3740,2311,1.0000059569950264
3741,1432,1.0000059528761807
3742,2312,1.0000062054906744
3743,1550,1.0000062515310335
3744,2630,1.000006519222109
3745,1567,1.000006364791674
3746,2197,1.0000063603068305
3747,1549,1.0000062607861595
3748,2195,1.0000062567002483
3749,1453,1.0000059222526938
3750,2194,1.0000064649159148
3751,1425,1.0000063388925433
3752,2398,1.0000065881977118
3753,1451,1.0000063330981253
3754,2178,1.0000060437428766
3755,2369,1.0000063473000325
3756,2179,1.0000063430602584
3757,2617,1.000006277734906
3758,2378,1.0000060622316638
3759,1541,1.0000063332382934
3760,2182,1.0000060537127355
3761,2331,1.000006219003559
3762,1378,1.000006059343481
3763,1040,1.0000062686596525
3764,1357,1.0000063174612164
3765,2188,1.0000061928292756
3766,2407,1.00000629399545
3767,2649,1.0000061942924872
3768,2374,1.0000060346328328
3769,2667,1.000006194053255
3770,1042,1.0000060920483824
3771,1562,1.0000061006190666
3772,1393,1.0000062245055106
3773,2333,1.0000062148389353
3774,1457,1.0000062685353692
3775,2379,1.0000061677793173
3776,2379,1.0000062067506759
3777,2212,1.000006146019523
3778,1596,1.0000060018310748
3779,2383,1.000006151734985
3780,2378,1.0000063468067029
3781,1567,1.000006185950759
3782,1466,1.0000059749852241
3783,1585,1.0000061235480178
3784,2194,1.000005966636146
3785,1391,1.0000062328651826
3786,2396,1.0000059698205928
3787,1464,1.0000063266051342
3788,2309,1.0000062123913611
3789,2198,1.0000062082844785
3790,1057,1.000006203826528
3791,2743,1.0000061940198328
3792,1466,1.0000064319639592
3793,2673,1.0000060848442753
3794,2775,1.0000062348545262
3795,1438,1.000006622601406
3796,2346,1.0000059024898789
3797,2393,1.0000061745041244
3798,1454,1.0000059236630132
3799,2196,1.000006114643984
3800,2326,1.000005915435056
3801,2398,1.0000061669579496
3802,1444,1.0000059135019304
3803,2362,1.0000061529087179
3804,2351,1.0000057346001232
3805,1608,1.000006191479715
3806,2359,1.0000061483732237
3807,2692,1.0000060470840946
3808,1595,1.0000061242144629
3809,2213,1.0000061355457923
3810,2401,1.000006132229565
3811,2362,1.0000061199014745
3812,2233,1.0000060405070772
3813,1477,1.0000061037474153
3814,2749,1.0000061369622555
3815,1598,1.000006095380846
3816,2415,1.00000627271664
3817,2405,1.0000060431968087
3818,2416,1.0000058524171083
3819,2342,1.0000060037081218
3820,1117,1.00000609107198
3821,2408,1.0000060866968654
3822,2218,1.0000058425198284
3823,2345,1.000005987363143
3824,2342,1.0000058289135016
3825,1681,1.0000060956436896
3826,1406,1.0000058229482294
3827,1480,1.000005971984897
3828,1402,1.0000062240897996
3829,1583,1.0000061096653556
3830,1466,1.000005807609099
3831,2365,1.0000061128560984
3832,1421,1.0000060447805184
3833,2163,1.0000060329741716
3834,2225,1.0000060838554958
3835,1423,1.0000060332963434
3836,2419,1.0000059968866353
3837,2777,1.0000060277583709
3838,1686,1.0000058588489373
3839,1417,1.0000060422729578
3840,1609,1.0000060672759696
3841,1467,1.0000059907774284
3842,1468,1.0000057793885215
3843,2966,1.000006107914841
3844,2234,1.0000057614689641
3845,1072,1.0000059957411491
3846,1461,1.0000061590321965
3847,1164,1.0000063247023663
3848,1127,1.0000059103834356
3849,2231,1.0000060099050276
3850,2461,1.0000059970633366
3851,2233,1.0000060017373253
3852,2350,1.0000062076743017
3853,1140,1.0000059700422304
3854,1464,1.0000057254645243
3855,2242,1.0000059619558075
3856,2390,1.0000057176334622
3857,1130,1.0000058773903573
3858,2230,1.000005720269798
3859,2432,1.0000059642799093
3860,1066,1.0000061429454594
3861,2824,1.000005999870415
3862,2266,1.0000057105671092
3863,1600,1.0000058546062576
3864,2437,1.0000058926457531
3865,2386,1.0000059405386064
3866,1493,1.0000059288314664
3867,2372,1.0000059197384203
3868,1499,1.0000059337057845
3869,1471,1.0000059324965949
3870,2987,1.000006009081471
3871,2441,1.0000058641013425
3872,1495,1.000005900626775
3873,2451,1.0000060713243617
3874,2378,1.0000060120028285
3875,1623,1.0000058934461025
3876,2395,1.0000060620735083
3877,1602,1.0000059011822542
3878,2444,1.000005652514318
3879,2251,1.000005894272135
3880,1042,1.0000057532969484
3881,1487,1.000005887919114
3882,2278,1.0000056433238007
3883,2443,1.000005865434621
3884,2198,1.0000059657633238
3885,1487,1.0000058701723713
3886,2280,1.0000056286377286
3887,1044,1.0000059957065623
3888,1442,1.0000059881520091
3889,2246,1.0000058882440395
3890,2261,1.0000058829947664
3891,1489,1.000005850108788
3892,2494,1.0000060912817532
3893,2198,1.000005836802045
3894,1636,1.000005600746499
3895,2281,1.0000058498074118
3896,2286,1.0000055939345218
3897,2251,1.0000058557577716
3898,2262,1.0000055862259958
3899,2407,1.0000057424730056
3900,1513,1.0000059494327402
3901,1080,1.000005943147081
3902,2289,1.0000058102685256
3903,2381,1.0000058046645448
3904,1490,1.00000556628318
3905,2204,1.0000057988889592
3906,1510,1.00000555939961
3907,1495,1.0000057917044711
3908,1517,1.0000059447802383
3909,2290,1.0000057363109343
3910,2724,1.0000059071793865
3911,1497,1.0000057833036151
3912,2758,1.0000059924598121
3913,2295,1.0000057691565116
3914,2274,1.0000055320062158
3915,2768,1.0000057759709822
3916,1619,1.0000057126945125
3917,2294,1.0000057086929057
3918,1641,1.0000059078362233
3919,1642,1.000005701817031
3920,2294,1.0000058406572931
3921,1646,1.000005761240204
3922,2482,1.000005606820213
3923,2403,1.0000057265449647
3924,1094,1.0000059486427701
3925,1492,1.0000057678427379
3926,2426,1.0000055042319482
3927,1060,1.0000057623903242
3928,2423,1.00000573494421
3929,1658,1.0000056669835957
3930,2411,1.0000057995623717
3931,2284,1.000005660185346
3932,1083,1.000005749361207
3933,1648,1.0000056527671415
3934,2493,1.0000057375359976
3935,2851,1.0000057333774501
3936,2879,1.0000057503867719
3937,2284,1.0000056895521956
3938,2854,1.000005557024756
3939,2477,1.0000061751249285
3940,2786,1.000005743997138
3941,2224,1.0000056769393866
3942,1630,1.0000058134876733
3943,2313,1.0000056182226484
3944,1498,1.0000055352063195
3945,1457,1.0000057014556307
3946,1510,1.000005440386111
3947,2416,1.0000057349409084
3948,2530,1.0000060808265299
3949,2290,1.0000056524653251
3950,1092,1.0000055133133903
3951,1453,1.0000057658894168
3952,1510,1.0000055059012285
3953,1623,1.0000056383340492
3954,2294,1.0000054138958294
3955,1527,1.000005728328314
3956,2446,1.0000054073067453
3957,2299,1.0000056462814941
3958,1534,1.00000548685569
3959,2232,1.000005633430975
3960,3034,1.0000059127237244
3961,2430,1.0000056479648205
3962,2867,1.0000057024130697
3963,1532,1.000005640551921
3964,1673,1.0000055629669262
3965,1538,1.0000056327471196
3966,2453,1.0000057304907826
3967,2302,1.0000055904710954
3968,2291,1.0000056681330591
3969,2797,1.0000056215171558
3970,2861,1.0000057041318138
3971,1641,1.0000056258830576
3972,2227,1.0000057177410946
3973,2308,1.0000055708898257
3974,1110,1.0000054320291625
3975,1646,1.0000055902233036
3976,1471,1.0000056384290406
3977,2439,1.00000551895357
3978,1544,1.000005813687762
3979,2331,1.0000055117917
3980,2814,1.0000056859993731
3981,2518,1.00000550885293
3982,1478,1.0000057982620558
3983,1646,1.0000055494937015
3984,1751,1.000005679501018
3985,2463,1.0000056206596606
3986,2523,1.0000055677626094
3987,2317,1.0000055488016835
3988,1210,1.000005728793028
3989,1647,1.000005564627273
3990,1166,1.0000056817913672
3991,1517,1.0000055284456113
3992,1181,1.000005545638975
3993,1673,1.000005469245114
3994,2815,1.0000055392303924
3995,1182,1.0000055354777375
3996,1753,1.0000056314897243
3997,2777,1.0000055875108345
3998,2449,1.0000055244408044
3999,2342,1.000005450583064
4000,2453,1.0000055172665756
